,path,label,predict,score
42,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c1379_img20170504_11290277.jpg,0,1,"[2.5326967239379883, 4.245807647705078, -5.252671718597412]"
43,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c8483_img20170426_10233736.jpg,0,0,"[2.8315799236297607, 2.8022239208221436, -4.351221561431885]"
44,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170427_16314577.jpg,1,0,"[7.7387542724609375, -3.3051536083221436, -2.159804105758667]"
45,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/img20170503_10162508.jpg,0,1,"[1.5707741975784302, 3.400895833969116, -3.4577317237854004]"
46,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/2/c1459_img20170505_09530185.jpg,2,1,"[0.5307005047798157, 5.164733409881592, -4.116391658782959]"
47,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/3/c6070_img20170419_14182345.jpg,3,2,"[0.15792615711688995, -3.0556468963623047, 4.232625484466553]"
48,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c9408_img20170502_13341663.jpg,0,1,"[1.720369577407837, 5.23883581161499, -5.002329349517822]"
49,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/3/c3128_img20170426_17481910.jpg,3,2,"[0.07537785917520523, -5.393712043762207, 6.393807888031006]"
50,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20161121_10465965.jpg,1,0,"[6.102261543273926, -0.7783368825912476, -2.863835573196411]"
51,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/3/c5861_img20170418_15400874.jpg,3,2,"[-0.2643142640590668, -3.380253314971924, 4.6671600341796875]"
52,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20161121_11162042.jpg,1,0,"[4.580920696258545, -2.8274762630462646, 0.3826303780078888]"
53,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c9394_img20170425_10242463.jpg,0,1,"[0.6134405732154846, 4.966678142547607, -4.149046897888184]"
54,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20161118_16591851.jpg,1,0,"[5.700295925140381, -1.5595225095748901, -1.4841541051864624]"
55,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/2/c2459_img20170505_09530185.jpg,2,1,"[0.5307005047798157, 5.164733409881592, -4.116391658782959]"
56,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/3/c9407_img20161122_09560484.jpg,3,2,"[1.1647275686264038, -3.090869426727295, 3.9264512062072754]"
57,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/3/c977_img20170504_15382610.jpg,3,2,"[1.3393696546554565, -5.8658366203308105, 6.842738628387451]"
58,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/2/c4595_img20170504_17240392.jpg,2,1,"[-0.5272403359413147, 4.900423526763916, -3.3449299335479736]"
59,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/2/c4831_img20161122_20173005.jpg,2,1,"[1.2209190130233765, 4.295616149902344, -3.3829407691955566]"
60,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/3/c9111_img20161118_14503209.jpg,3,2,"[-0.1807980239391327, -3.766279697418213, 5.0024285316467285]"
61,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/2/c6724_img20170504_17424042.jpg,2,1,"[2.5408248901367188, 5.505899429321289, -6.49246072769165]"
62,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20161122_14160577.jpg,1,0,"[5.242088317871094, -0.02430991269648075, -2.9658608436584473]"
63,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/2/c4537_img20161122_20173005.jpg,2,1,"[1.2209190130233765, 4.295616149902344, -3.3829407691955566]"
64,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/2/c8356_img20170418_10474820.jpg,2,1,"[-0.06042936071753502, 5.5539164543151855, -4.311307430267334]"
65,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/3/c1325_img20170505_11001560.jpg,3,2,"[-1.2579090595245361, -2.3707377910614014, 5.3361334800720215]"
66,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170410_16304324.jpg,1,0,"[5.969754695892334, -3.09940767288208, -0.06731951236724854]"
67,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170413_14341991.jpg,1,0,"[6.143321990966797, -1.5485938787460327, -2.6135640144348145]"
68,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c9395_img20170428_14595091.jpg,0,1,"[2.380220413208008, 5.626331329345703, -6.780586242675781]"
69,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170414_09540980.jpg,1,0,"[7.1241135597229, -3.7691032886505127, -0.3735550343990326]"
70,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/2/c776_img20161121_13304538.jpg,2,1,"[2.033238172531128, 6.466989040374756, -6.0574164390563965]"
71,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/3/c5650_img20170424_10225149.jpg,3,2,"[0.44816356897354126, 0.4321328103542328, 0.47095462679862976]"
72,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/3/c9078_img20161118_14503209.jpg,3,2,"[-0.1807980239391327, -3.766279697418213, 5.0024285316467285]"
73,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/2/c244_img20161119_10492639.jpg,2,1,"[0.3080991506576538, 6.049361705780029, -5.000997543334961]"
74,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170405_13303869.jpg,1,0,"[6.641822338104248, -4.3221306800842285, 1.0971640348434448]"
75,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c9145_img20161121_19531311.jpg,0,1,"[1.4409852027893066, 5.647220611572266, -4.1587090492248535]"
76,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170410_14011475.jpg,1,0,"[7.1607255935668945, -5.085917949676514, 0.4234603941440582]"
77,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/2/img20170421_16401883.jpg,2,1,"[0.4413042664527893, 5.832669734954834, -4.135934352874756]"
78,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/2/c5686_img20170509_10502726.jpg,2,1,"[-3.241842031478882, 6.31705904006958, -1.7577259540557861]"
79,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/2/c550_img20161122_15061135.jpg,2,1,"[-2.346445322036743, 6.591740608215332, -2.6930415630340576]"
80,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c3004_img20170426_10233736.jpg,0,0,"[2.8315799236297607, 2.8022239208221436, -4.351221561431885]"
81,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c1497_img20170413_15374956.jpg,0,1,"[1.540681004524231, 6.105230808258057, -5.808189392089844]"
82,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170406_14081080.jpg,1,0,"[7.0156569480896, -0.8837321400642395, -4.2287917137146]"
83,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170428_14014082.jpg,1,0,"[5.6156182289123535, -2.4018142223358154, -1.4210118055343628]"
84,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/2/c3326_img20170504_17350499.jpg,2,1,"[-0.9853787422180176, 6.874244213104248, -4.514935493469238]"
85,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170427_16293396.jpg,1,0,"[5.532249450683594, -0.5485290884971619, -3.4847066402435303]"
86,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170503_09571846.jpg,1,0,"[4.236292362213135, 0.19024880230426788, -2.3751380443573]"
87,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/3/c5275_img20170410_13571875.jpg,3,0,"[4.794549465179443, -2.417684316635132, -0.7273196578025818]"
88,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170428_09392727.jpg,1,0,"[5.565173625946045, -2.7878963947296143, -0.7724625468254089]"
89,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c9407_img20170428_14595091.jpg,0,1,"[2.380220413208008, 5.626331329345703, -6.780586242675781]"
90,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c7254_img20170503_11262827.jpg,0,1,"[2.6607015132904053, 6.168531894683838, -7.325863838195801]"
91,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170505_11075398.jpg,1,0,"[6.759741306304932, -6.578202724456787, 2.8502249717712402]"
92,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170503_14205546.jpg,1,0,"[6.146886348724365, -4.430949687957764, -0.3499428927898407]"
93,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170420_11005744.jpg,1,0,"[7.4841790199279785, -5.33725118637085, 0.3909137547016144]"
94,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/img20170420_17341233.jpg,0,0,"[4.183823585510254, 2.4865219593048096, -4.398416996002197]"
95,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170420_13185146.jpg,1,0,"[6.875397682189941, -1.8624584674835205, -3.275930404663086]"
96,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20161122_19181542.jpg,1,0,"[6.945512294769287, 1.527587652206421, -6.671716213226318]"
97,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20161122_13142630.jpg,1,0,"[6.087270736694336, -1.80361008644104, -2.0205740928649902]"
98,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/3/c7862_img20170505_11001560.jpg,3,2,"[-1.2579090595245361, -2.3707377910614014, 5.3361334800720215]"
99,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c8434_img20170503_13222536.jpg,0,0,"[5.143947124481201, 1.2538431882858276, -4.2245354652404785]"
100,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170502_17170705.jpg,1,0,"[6.579676151275635, -1.5337079763412476, -2.5305073261260986]"
101,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/3/c8108_img20161122_09560484.jpg,3,2,"[1.1647275686264038, -3.090869426727295, 3.9264512062072754]"
102,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c4979_img20170426_15332134.jpg,0,0,"[4.138637065887451, 3.2745919227600098, -4.8932623863220215]"
103,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/2/c1301_img20161118_17591408.jpg,2,1,"[0.386019229888916, 5.692697048187256, -4.509666442871094]"
104,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c7486_img20170427_16015156.jpg,0,1,"[1.7826311588287354, 4.316747188568115, -4.21187686920166]"
105,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20161122_13304045.jpg,1,0,"[5.25875186920166, 0.6274344325065613, -4.551729679107666]"
106,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/2/c8996_img20170505_11283544.jpg,2,1,"[0.10253969579935074, 7.758383274078369, -6.639176368713379]"
107,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/2/c8903_img20161119_10492639.jpg,2,1,"[0.3080991506576538, 6.049361705780029, -5.000997543334961]"
108,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c1657_img20170503_15150095.jpg,0,0,"[1.5670486688613892, 0.5010010600090027, -0.18001434206962585]"
109,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/3/img20170504_15382610.jpg,3,2,"[1.3393696546554565, -5.8658366203308105, 6.842738628387451]"
110,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c1194_img20170420_17341233.jpg,0,0,"[4.183823585510254, 2.4865219593048096, -4.398416996002197]"
111,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c9169_img20170428_14595091.jpg,0,1,"[2.380220413208008, 5.626331329345703, -6.780586242675781]"
112,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/2/c3504_img20170509_10444825.jpg,2,1,"[0.8856140971183777, 7.1710076332092285, -5.49984884262085]"
113,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/2/c8137_img20170425_16360405.jpg,2,1,"[0.6719827651977539, 6.5014472007751465, -5.70499849319458]"
114,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170414_11305599.jpg,1,0,"[4.25320291519165, -0.17633669078350067, -1.9973583221435547]"
115,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170412_14044535.jpg,1,0,"[6.3321733474731445, -2.180973768234253, -1.62628173828125]"
116,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c5220_img20170412_11182298.jpg,0,1,"[1.7043037414550781, 6.9670634269714355, -6.2687907218933105]"
117,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170413_13493567.jpg,1,0,"[5.1216654777526855, -1.6375179290771484, -2.0517284870147705]"
118,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c2632_img20170413_15374956.jpg,0,1,"[1.540681004524231, 6.105230808258057, -5.808189392089844]"
119,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c769_img20170428_14595091.jpg,0,1,"[2.380220413208008, 5.626331329345703, -6.780586242675781]"
120,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170426_14084256.jpg,1,0,"[6.874301433563232, 0.7812375426292419, -5.176082134246826]"
121,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170410_09510987.jpg,1,0,"[5.202833652496338, 1.875799536705017, -4.367500305175781]"
122,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170428_10293209.jpg,1,0,"[5.921366214752197, -0.9096363186836243, -2.748687505722046]"
123,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/2/c5491_img20161122_16461728.jpg,2,1,"[0.30921533703804016, 9.818578720092773, -8.351371765136719]"
124,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170503_14260127.jpg,1,0,"[6.225255012512207, -5.837357997894287, 1.053956151008606]"
125,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/3/c3882_img20170410_13571875.jpg,3,0,"[4.794549465179443, -2.417684316635132, -0.7273196578025818]"
126,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20161121_13233010.jpg,1,0,"[4.70405912399292, -2.378483533859253, -0.12733487784862518]"
127,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/2/c4029_img20170418_10474820.jpg,2,1,"[-0.06042936071753502, 5.5539164543151855, -4.311307430267334]"
128,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170411_14462605.jpg,1,0,"[7.168426036834717, -4.800788879394531, 0.512790858745575]"
129,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170425_15033230.jpg,1,0,"[6.887555122375488, -2.598480224609375, -1.4298251867294312]"
130,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170407_10441578.jpg,1,0,"[4.734313488006592, 1.1173038482666016, -3.8973793983459473]"
131,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/2/c1605_img20161122_15061135.jpg,2,1,"[-2.346445322036743, 6.591740608215332, -2.6930415630340576]"
132,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170405_15132189.jpg,1,0,"[1.8138271570205688, -0.2502782642841339, -0.6993914842605591]"
133,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c312_img20170428_10521729.jpg,0,0,"[2.4650275707244873, 2.0036237239837646, -2.08355975151062]"
134,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170505_16002941.jpg,1,0,"[5.021586894989014, -5.228091716766357, 2.7386703491210938]"
135,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/3/img20170504_13464162.jpg,3,2,"[1.8223742246627808, -6.209651947021484, 5.577398777008057]"
136,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c1617_img20170406_15424556.jpg,0,1,"[1.9092897176742554, 6.234224796295166, -6.152207851409912]"
137,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20161119_17022056.jpg,1,0,"[3.5200862884521484, -1.711185336112976, -0.32506534457206726]"
138,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170427_17501556.jpg,1,0,"[5.680779457092285, -3.2534542083740234, -0.3890196979045868]"
139,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170413_17312171.jpg,1,0,"[5.956864833831787, -5.323713779449463, 1.347387433052063]"
140,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170428_13593178.jpg,1,0,"[7.059645175933838, -1.1613860130310059, -3.6696865558624268]"
141,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170410_15193150.jpg,1,0,"[6.52771520614624, -3.4841911792755127, -1.0072908401489258]"
142,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170426_10080087.jpg,1,0,"[5.610404968261719, 0.5811886787414551, -3.1798207759857178]"
143,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/3/c9751_img20161118_14503209.jpg,3,2,"[-0.1807980239391327, -3.766279697418213, 5.0024285316467285]"
144,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/1/img20170504_10314834.jpg,1,0,"[9.602970123291016, -6.883195400238037, -0.8232892155647278]"
145,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/3/c822_img20170504_15382610.jpg,3,2,"[1.3393696546554565, -5.8658366203308105, 6.842738628387451]"
146,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c3596_img20170504_11290277.jpg,0,1,"[2.5326967239379883, 4.245807647705078, -5.252671718597412]"
147,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/img20170503_10142322.jpg,0,1,"[2.1894326210021973, 3.8354408740997314, -4.0549540519714355]"
148,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/3/c6724_img20170505_11001560.jpg,3,2,"[-1.2579090595245361, -2.3707377910614014, 5.3361334800720215]"
149,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c6367_img20170428_10500385.jpg,0,1,"[1.2758475542068481, 3.648862600326538, -3.7776267528533936]"
150,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c3874_img20170412_11182298.jpg,0,1,"[1.7043037414550781, 6.9670634269714355, -6.2687907218933105]"
151,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c8659_img20170425_10242463.jpg,0,1,"[0.6134405732154846, 4.966678142547607, -4.149046897888184]"
152,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/2/c1886_img20161122_19485344.jpg,2,1,"[-1.6753902435302734, 6.694543361663818, -3.6252880096435547]"
153,/home/njuciairs/Hejia/xRaydata/zipXrayImages/fourClasses_val/0/c8986_img20170426_15332134.jpg,0,0,"[4.138637065887451, 3.2745919227600098, -4.8932623863220215]"
