,path,label,predict,score
20,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c5655_img20170426_10233736.jpg,0,0,"[2.719038486480713, -2.622312307357788]"
21,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170411_17230894.jpg,1,1,"[-0.5727102160453796, 1.2753291130065918]"
22,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161122_13142630.jpg,1,1,"[-4.6844258308410645, 5.250775337219238]"
23,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170505_16181188.jpg,1,1,"[-2.1878926753997803, 2.4982380867004395]"
24,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170504_11132449.jpg,1,1,"[-1.245622992515564, 1.2270393371582031]"
25,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170419_15270659.jpg,1,0,"[1.2768384218215942, -0.7546029686927795]"
26,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c2789_img20161122_10195426.jpg,1,1,"[-1.9219003915786743, 2.3710668087005615]"
27,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170405_17272558.jpg,1,1,"[-2.0436012744903564, 2.5867719650268555]"
28,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c33_img20161122_18524731.jpg,0,0,"[2.479832649230957, -2.54368257522583]"
29,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170421_09515944.jpg,1,1,"[-3.7144672870635986, 4.20880126953125]"
30,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c1412_img20170418_15400874.jpg,1,1,"[-5.595353603363037, 6.662468910217285]"
31,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170405_11201647.jpg,1,1,"[-3.9651153087615967, 4.050294399261475]"
32,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c1266_img20170426_17481910.jpg,1,1,"[-4.7753448486328125, 5.4092559814453125]"
33,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170410_15153875.jpg,1,1,"[-3.469221591949463, 4.838378429412842]"
34,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170503_17365717.jpg,1,1,"[-8.277844429016113, 8.743609428405762]"
35,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c4318_img20170421_09431103.jpg,1,1,"[-1.297336220741272, 1.9097248315811157]"
36,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170420_15594327.jpg,1,1,"[-2.4958226680755615, 2.616652011871338]"
37,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170420_17135571.jpg,1,1,"[-0.9104104042053223, 1.5473753213882446]"
38,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c1822_img20170406_16370150.jpg,0,0,"[4.015742778778076, -3.4928276538848877]"
39,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c7100_img20170505_11283544.jpg,1,1,"[-2.8966779708862305, 4.291491508483887]"
40,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c7961_img20161121_15240591.jpg,1,1,"[-1.8080456256866455, 2.428018093109131]"
41,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c3950_img20170503_10142322.jpg,0,0,"[1.91093909740448, -1.8887379169464111]"
42,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161118_16591851.jpg,1,1,"[-0.3131808936595917, 0.8123583197593689]"
43,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161121_15240591.jpg,1,1,"[-1.8080456256866455, 2.428018093109131]"
44,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161121_19284932.jpg,1,1,"[-4.534609317779541, 5.2297563552856445]"
45,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c5176_img20170407_15361795.jpg,0,0,"[2.4544408321380615, -2.0902843475341797]"
46,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c461_img20170505_09530185.jpg,1,1,"[-1.5098040103912354, 1.8188869953155518]"
47,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/img20170412_10262800.jpg,0,0,"[0.07003318518400192, -0.35740333795547485]"
48,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170407_17083366.jpg,1,1,"[0.13926248252391815, 0.8161305785179138]"
49,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c8110_img20170424_17022450.jpg,1,1,"[-0.7615445852279663, 0.7793678641319275]"
50,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170425_15411493.jpg,1,1,"[-0.8561263084411621, 1.4091159105300903]"
51,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c6771_img20161121_10513657.jpg,1,1,"[-1.1934864521026611, 1.3259309530258179]"
52,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c1460_img20170426_10233736.jpg,0,0,"[2.719038486480713, -2.622312307357788]"
53,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c9971_img20170502_14005655.jpg,1,1,"[-4.562582969665527, 4.713420391082764]"
54,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170413_15521216.jpg,1,1,"[-2.154925584793091, 2.4815056324005127]"
55,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c4123_img20170503_10142322.jpg,0,0,"[1.91093909740448, -1.8887379169464111]"
56,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c3051_img20170505_09530185.jpg,1,1,"[-1.5098040103912354, 1.8188869953155518]"
57,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170505_15195305.jpg,1,1,"[-2.841299057006836, 4.350788116455078]"
58,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170417_10050990.jpg,1,1,"[-1.628536581993103, 3.0097973346710205]"
59,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c5861_img20170418_15400874.jpg,1,1,"[-5.595353603363037, 6.662468910217285]"
60,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170420_17382287.jpg,1,1,"[-3.237842321395874, 3.816141128540039]"
61,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c741_img20170504_17240392.jpg,1,1,"[-1.5241225957870483, 2.0979881286621094]"
62,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/img20170426_10233736.jpg,0,0,"[2.719038486480713, -2.622312307357788]"
63,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c6103_img20170503_11262827.jpg,0,0,"[2.0827152729034424, -2.042520523071289]"
64,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/img20170406_15424556.jpg,0,0,"[2.9998676776885986, -2.384877920150757]"
65,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c794_img20170414_14543392.jpg,1,1,"[-3.547750949859619, 4.187078952789307]"
66,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c3115_img20170410_13571875.jpg,1,1,"[-2.1008450984954834, 3.0358753204345703]"
67,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c795_img20170414_14543392.jpg,1,1,"[-3.547750949859619, 4.187078952789307]"
68,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c3586_img20161121_15240591.jpg,1,1,"[-1.8080456256866455, 2.428018093109131]"
69,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c8087_img20161118_10553832.jpg,1,1,"[-4.094067096710205, 4.092759609222412]"
70,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c2018_img20170421_16401883.jpg,1,1,"[-2.4474174976348877, 2.7860631942749023]"
71,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170425_15033230.jpg,1,1,"[0.020017046481370926, 0.4209727346897125]"
72,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170406_15552658.jpg,1,1,"[-0.49770140647888184, 1.368198037147522]"
73,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170413_14044815.jpg,1,1,"[-2.3315422534942627, 2.843552350997925]"
74,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161119_14404435.jpg,1,1,"[-3.678860902786255, 4.12400484085083]"
75,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c652_img20170426_17481910.jpg,1,1,"[-4.7753448486328125, 5.4092559814453125]"
76,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c9458_img20170410_13571875.jpg,1,1,"[-2.1008450984954834, 3.0358753204345703]"
77,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/img20170425_10304872.jpg,0,0,"[2.4061672687530518, -1.9720277786254883]"
78,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170413_15484842.jpg,1,1,"[-1.1832002401351929, 1.0773842334747314]"
79,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c3994_img20170505_11171952.jpg,1,1,"[-6.848851680755615, 6.692157745361328]"
80,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170419_15211635.jpg,1,1,"[-3.7862586975097656, 4.634843349456787]"
81,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c4756_img20161122_10195426.jpg,1,1,"[-1.9219003915786743, 2.3710668087005615]"
82,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c4754_img20170426_10142466.jpg,1,1,"[-0.9132154583930969, 1.1624956130981445]"
83,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c6090_img20161118_14503209.jpg,1,1,"[-3.4877395629882812, 3.617530107498169]"
84,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/img20170406_16370150.jpg,0,0,"[4.015742778778076, -3.4928276538848877]"
85,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170503_16314161.jpg,1,1,"[-4.399056434631348, 5.199512481689453]"
86,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170421_16323848.jpg,1,1,"[-3.4893875122070312, 4.271719455718994]"
87,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/img20170502_13175210.jpg,0,0,"[1.1583292484283447, -0.6929952502250671]"
88,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170427_16293396.jpg,1,0,"[1.1841000318527222, -1.3223567008972168]"
89,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170407_17261684.jpg,1,1,"[-3.251542806625366, 4.56593656539917]"
90,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c7383_img20170505_11001560.jpg,1,1,"[-4.389974117279053, 4.702699184417725]"
91,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c5613_img20170502_13341663.jpg,0,0,"[1.6990158557891846, -1.3894596099853516]"
92,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c9736_img20170412_15570777.jpg,1,1,"[-3.5099599361419678, 4.234628200531006]"
93,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170411_16464759.jpg,1,1,"[-1.6994125843048096, 1.7151660919189453]"
94,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161122_09560484.jpg,1,1,"[-3.190851926803589, 3.3647255897521973]"
95,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170428_09392727.jpg,1,1,"[-2.607353925704956, 3.543644666671753]"
96,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/img20170428_10521729.jpg,0,0,"[1.7742788791656494, -1.7674449682235718]"
97,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c7055_img20170425_16453431.jpg,0,1,"[-0.03457878902554512, 0.0843643769621849]"
98,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161118_14503209.jpg,1,1,"[-3.4877395629882812, 3.617530107498169]"
99,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c1999_img20170505_11001560.jpg,1,1,"[-4.389974117279053, 4.702699184417725]"
100,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170428_14014082.jpg,1,1,"[-2.800140142440796, 4.166934013366699]"
101,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c435_img20170427_15411626.jpg,1,1,"[-2.9414470195770264, 3.1190602779388428]"
102,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170410_16304324.jpg,1,1,"[-1.1546339988708496, 3.1747796535491943]"
103,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170426_16025388.jpg,1,1,"[-0.3148175776004791, 1.3701900243759155]"
104,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/img20161121_19531311.jpg,0,0,"[2.4730892181396484, -2.1671242713928223]"
105,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c1886_img20161122_19485344.jpg,1,1,"[-3.763169527053833, 4.1832990646362305]"
106,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170406_16451080.jpg,1,1,"[-1.2014684677124023, 1.8308031558990479]"
107,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c8903_img20170406_15424556.jpg,0,0,"[2.9998676776885986, -2.384877920150757]"
108,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161122_15025696.jpg,1,1,"[-0.8876031041145325, 1.8254854679107666]"
109,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170410_09510987.jpg,1,0,"[0.8556515574455261, 0.055944181978702545]"
110,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161119_17142477.jpg,1,1,"[-0.5525350570678711, 0.7766186594963074]"
111,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c3967_img20170405_11035724.jpg,0,0,"[3.1734488010406494, -2.6994075775146484]"
112,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170504_17424042.jpg,1,1,"[-4.797591686248779, 5.369155406951904]"
113,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161123_09360120.jpg,1,1,"[-1.8364152908325195, 1.8695968389511108]"
114,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c5157_img20161122_13240109.jpg,0,0,"[2.7549214363098145, -2.285583734512329]"
115,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c2302_img20170503_11262827.jpg,0,0,"[2.0827152729034424, -2.042520523071289]"
116,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c4050_img20170418_13305234.jpg,1,0,"[0.42769238352775574, 0.04535520449280739]"
117,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c5280_img20161119_16460169.jpg,1,1,"[-1.9112837314605713, 1.9763761758804321]"
118,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170425_17281153.jpg,1,1,"[-3.8584072589874268, 4.680205821990967]"
119,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c7920_img20170419_14182345.jpg,1,1,"[-3.1758010387420654, 3.4012017250061035]"
120,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161119_14450277.jpg,1,1,"[-4.950037956237793, 5.49791145324707]"
121,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170428_16223152.jpg,1,1,"[-1.4499512910842896, 2.032528877258301]"
122,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c6057_img20161122_18524731.jpg,0,0,"[2.479832649230957, -2.54368257522583]"
123,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c1976_img20170421_09431103.jpg,1,1,"[-1.297336220741272, 1.9097248315811157]"
124,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c7365_img20170428_10521729.jpg,0,0,"[1.7742788791656494, -1.7674449682235718]"
125,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170426_10080087.jpg,1,1,"[-6.7828240394592285, 7.54897928237915]"
126,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170425_16035735.jpg,1,1,"[-1.0524979829788208, 1.8069642782211304]"
127,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170505_16505452.jpg,1,1,"[-5.731975078582764, 6.896226406097412]"
128,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170406_17244111.jpg,1,1,"[-5.739500999450684, 6.3044328689575195]"
129,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170412_13521138.jpg,1,1,"[-8.135493278503418, 8.571810722351074]"
130,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c9751_img20161118_14503209.jpg,1,1,"[-3.4877395629882812, 3.617530107498169]"
131,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c8048_img20161122_10195426.jpg,1,1,"[-1.9219003915786743, 2.3710668087005615]"
132,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c7339_img20161118_14503209.jpg,1,1,"[-3.4877395629882812, 3.617530107498169]"
133,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c537_img20170505_11283544.jpg,1,1,"[-2.8966779708862305, 4.291491508483887]"
134,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170505_16002941.jpg,1,1,"[-4.6606950759887695, 5.440244197845459]"
135,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c2139_img20170505_16181188.jpg,1,1,"[-2.1878926753997803, 2.4982380867004395]"
136,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c3117_img20170426_15332134.jpg,0,0,"[2.8089373111724854, -3.2758843898773193]"
137,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c8677_img20170504_13464162.jpg,1,1,"[-3.3739075660705566, 3.7297914028167725]"
138,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c3990_img20170406_10073726.jpg,1,1,"[-2.151291608810425, 3.5058541297912598]"
139,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/img20170503_11262827.jpg,0,0,"[2.0827152729034424, -2.042520523071289]"
140,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c2131_img20170502_13341663.jpg,0,0,"[1.6990158557891846, -1.3894596099853516]"
141,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170428_09470295.jpg,1,1,"[0.051966823637485504, 0.40548619627952576]"
142,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c6370_img20170425_16453431.jpg,0,1,"[-0.03457878902554512, 0.0843643769621849]"
143,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c1495_img20170418_15005207.jpg,1,1,"[-2.2756893634796143, 3.262763261795044]"
144,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c8652_img20170411_11113380.jpg,0,1,"[0.19275741279125214, 0.2596743702888489]"
145,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161122_17042320.jpg,1,1,"[-1.4748306274414062, 1.6810302734375]"
146,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c9169_img20170428_14595091.jpg,0,0,"[1.9023678302764893, -2.171055555343628]"
147,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c7862_img20170505_11001560.jpg,1,1,"[-4.389974117279053, 4.702699184417725]"
148,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161118_10553832.jpg,1,1,"[-4.094067096710205, 4.092759609222412]"
149,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170406_14093308.jpg,1,1,"[-0.6442236304283142, 1.1732542514801025]"
150,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c1539_img20170424_10361441.jpg,0,1,"[-0.950373649597168, 1.8275680541992188]"
151,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170425_17290865.jpg,1,1,"[-1.6842832565307617, 2.2178940773010254]"
152,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c9111_img20161118_14503209.jpg,1,1,"[-3.4877395629882812, 3.617530107498169]"
153,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c2273_img20170505_11001560.jpg,1,1,"[-4.389974117279053, 4.702699184417725]"
154,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c363_img20170504_13464162.jpg,1,1,"[-3.3739075660705566, 3.7297914028167725]"
155,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170405_13460798.jpg,1,1,"[-3.160501480102539, 4.143491268157959]"
156,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170502_15221607.jpg,1,1,"[-1.2768878936767578, 1.7609933614730835]"
157,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c822_img20170504_15382610.jpg,1,1,"[-6.105316162109375, 7.218082427978516]"
158,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c1581_img20170509_10444825.jpg,1,1,"[-1.626333475112915, 1.9784291982650757]"
159,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c8356_img20170418_10474820.jpg,1,1,"[-4.986875057220459, 5.89583158493042]"
160,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/img20170407_16534126.jpg,0,0,"[1.5832351446151733, -1.8163713216781616]"
161,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c6055_img20161119_10492639.jpg,1,1,"[-2.457599639892578, 2.7595102787017822]"
162,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161119_16460169.jpg,1,1,"[-1.9112837314605713, 1.9763761758804321]"
163,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c3821_img20170505_11171952.jpg,1,1,"[-6.848851680755615, 6.692157745361328]"
164,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c5464_img20161122_13240109.jpg,0,0,"[2.7549214363098145, -2.285583734512329]"
165,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c8010_img20170424_10225149.jpg,1,1,"[-1.7297276258468628, 2.379951238632202]"
166,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c828_img20170413_15374956.jpg,0,0,"[2.8871381282806396, -2.17685866355896]"
167,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c3874_img20170428_17021033.jpg,0,0,"[2.104074239730835, -2.21435809135437]"
