,path,label,predict,score
38,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c6601_img20170406_13475920.jpg,1,1,"[-5.234926700592041, 5.07600736618042]"
39,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c8678_img20170505_09513294.jpg,1,0,"[0.3830592632293701, -0.5136958956718445]"
40,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c9890_img20170406_10470749.jpg,1,1,"[-4.65858793258667, 4.464280605316162]"
41,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161119_09541689.jpg,1,1,"[-5.852834224700928, 5.782944679260254]"
42,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161118_11150859.jpg,1,1,"[-4.3532538414001465, 4.283140182495117]"
43,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c1928_img20170502_15190196.jpg,1,1,"[-2.5333547592163086, 2.584808588027954]"
44,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170413_14323180.jpg,1,1,"[-4.462911128997803, 4.433874607086182]"
45,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170427_10501753.jpg,1,1,"[-8.22068977355957, 8.025296211242676]"
46,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c7376_img20170505_15212579.jpg,1,1,"[-1.9212563037872314, 1.9453232288360596]"
47,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161121_11352069.jpg,1,1,"[-5.715186595916748, 5.556437969207764]"
48,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161121_19164751.jpg,1,1,"[-1.3880140781402588, 1.3055002689361572]"
49,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c9222_img20170427_14354812.jpg,1,1,"[-7.654796600341797, 7.167485237121582]"
50,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c2156_img20161122_09560484.jpg,1,1,"[-7.639531135559082, 7.2568678855896]"
51,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/img20170504_14144002.jpg,0,0,"[3.264735460281372, -3.253720998764038]"
52,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170410_13571875.jpg,1,1,"[-6.18593168258667, 6.075352191925049]"
53,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c335_img20170406_10470749.jpg,1,1,"[-4.65858793258667, 4.464280605316162]"
54,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c4674_img20170504_17240392.jpg,1,1,"[-2.5940113067626953, 2.3026301860809326]"
55,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c4571_img20170406_16411451.jpg,0,0,"[1.189498782157898, -1.5594521760940552]"
56,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c3455_img20170411_16591199.jpg,1,1,"[-3.1097729206085205, 3.099912405014038]"
57,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170406_10470749.jpg,1,1,"[-4.65858793258667, 4.464280605316162]"
58,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170505_15212579.jpg,1,1,"[-1.9212563037872314, 1.9453232288360596]"
59,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/img20170413_13330056.jpg,0,0,"[3.37054443359375, -3.626349687576294]"
60,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161121_18525583.jpg,1,1,"[-0.4081224501132965, 0.40364620089530945]"
61,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c2063_img20170504_15272588.jpg,1,1,"[-8.290793418884277, 8.325925827026367]"
62,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c406_img20170427_14354812.jpg,1,1,"[-7.654796600341797, 7.167485237121582]"
63,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/img20161119_14240987.jpg,0,0,"[2.2051303386688232, -2.5354421138763428]"
64,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170413_15352100.jpg,1,1,"[-9.030425071716309, 8.56562328338623]"
65,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c9446_img20170424_10225149.jpg,1,1,"[-5.717798233032227, 5.4307475090026855]"
66,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170504_15272588.jpg,1,1,"[-8.290793418884277, 8.325925827026367]"
67,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c3903_img20170502_09530462.jpg,0,0,"[0.16007645428180695, -0.05433865264058113]"
68,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c7725_img20170502_11233740.jpg,0,0,"[2.4458630084991455, -2.531578779220581]"
69,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170424_16385878.jpg,1,1,"[-7.836801052093506, 7.741634368896484]"
70,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c1866_img20170504_15101973.jpg,1,1,"[-7.763245582580566, 7.604745388031006]"
71,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161119_14023633.jpg,1,1,"[-1.8356465101242065, 1.9500645399093628]"
72,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c6826_img20170419_14170437.jpg,1,1,"[-4.898470401763916, 4.610858917236328]"
73,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170502_17545791.jpg,1,1,"[-6.400672912597656, 6.300143718719482]"
74,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c5234_img20170426_10420498.jpg,1,1,"[-4.048836708068848, 4.199462413787842]"
75,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170426_13421288.jpg,1,0,"[1.4993079900741577, -1.365460991859436]"
76,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c7600_img20170424_16400071.jpg,1,1,"[-3.980067491531372, 3.882784366607666]"
77,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170413_10244645.jpg,1,1,"[-6.275110244750977, 5.8722076416015625]"
78,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c643_img20170412_11050419.jpg,0,0,"[1.1430860757827759, -1.3500553369522095]"
79,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161123_10480998.jpg,1,1,"[-4.705779552459717, 4.623523712158203]"
80,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170405_17352625.jpg,1,1,"[-4.06599760055542, 3.8124279975891113]"
81,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c43_img20170413_17374431.jpg,0,0,"[3.9628968238830566, -4.03705358505249]"
82,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/img20170411_09451671.jpg,0,1,"[-1.2675589323043823, 1.5924427509307861]"
83,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170407_15415870.jpg,1,1,"[-5.478368282318115, 5.391696453094482]"
84,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170411_16184300.jpg,1,1,"[-2.8512818813323975, 2.760047197341919]"
85,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170410_13144706.jpg,1,1,"[-6.283828258514404, 6.362600803375244]"
86,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c2401_img20170503_13334805.jpg,0,0,"[1.1185120344161987, -1.118539571762085]"
87,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c5936_img20170427_17220982.jpg,0,0,"[1.5335257053375244, -1.4486061334609985]"
88,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170419_09565820.jpg,1,1,"[-3.0250892639160156, 2.8172879219055176]"
89,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c481_img20170505_11283544.jpg,1,1,"[-3.844904661178589, 3.785417318344116]"
90,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c1592_img20170426_18025724.jpg,1,1,"[-9.659228324890137, 9.19969654083252]"
91,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170424_14070001.jpg,1,1,"[-3.847287893295288, 3.642368793487549]"
92,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c2272_img20170413_17374431.jpg,0,0,"[3.9628968238830566, -4.03705358505249]"
93,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170508_10545735.jpg,1,1,"[-2.880296468734741, 2.75370192527771]"
94,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170424_16400071.jpg,1,1,"[-3.980067491531372, 3.882784366607666]"
95,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170504_09515535.jpg,1,1,"[-4.867179870605469, 4.894803047180176]"
96,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170502_17293958.jpg,1,1,"[-5.625898838043213, 5.5352983474731445]"
97,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/img20170428_13554418.jpg,0,0,"[1.6836951971054077, -1.893166422843933]"
98,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170406_14445595.jpg,1,1,"[-6.642341613769531, 6.445156097412109]"
99,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c2753_img20170412_17563592.jpg,1,1,"[-6.4385199546813965, 5.7620062828063965]"
100,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/img20170411_13255237.jpg,0,0,"[1.6759480237960815, -1.9544124603271484]"
101,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170417_14554337.jpg,1,1,"[-2.1305973529815674, 2.0282704830169678]"
102,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c8929_img20170411_13255237.jpg,0,0,"[1.6759480237960815, -1.9544124603271484]"
103,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170418_17291443.jpg,1,1,"[-3.8804633617401123, 3.7244873046875]"
104,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c2947_img20170426_18012807.jpg,1,1,"[-6.7922563552856445, 6.614261627197266]"
105,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c4066_img20170427_11223339.jpg,1,1,"[-2.1709868907928467, 2.2219700813293457]"
106,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c3388_img20170427_13245092.jpg,1,1,"[-2.5375494956970215, 2.409370183944702]"
107,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c6811_img20170406_13594803.jpg,1,1,"[-4.266496181488037, 4.092869281768799]"
108,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161121_18455434.jpg,1,1,"[-3.7995927333831787, 3.6651599407196045]"
109,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170413_17014408.jpg,1,1,"[-5.142585277557373, 5.2248969078063965]"
110,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161123_10222798.jpg,1,1,"[-2.639880418777466, 2.5792739391326904]"
111,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c7616_img20170428_10521729.jpg,0,0,"[1.177194356918335, -1.2010631561279297]"
112,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c329_img20170504_14144002.jpg,0,0,"[3.264735460281372, -3.253720998764038]"
113,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c7507_img20170413_15374956.jpg,0,0,"[2.748379945755005, -2.8126113414764404]"
114,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c8743_img20170424_10225149.jpg,1,1,"[-5.717798233032227, 5.4307475090026855]"
115,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c1724_img20170406_16411451.jpg,0,0,"[1.189498782157898, -1.5594521760940552]"
116,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c532_img20170406_16411451.jpg,0,0,"[1.189498782157898, -1.5594521760940552]"
117,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c1878_img20170406_15223315.jpg,0,0,"[2.4046390056610107, -2.4271297454833984]"
118,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c6872_img20170424_10361441.jpg,0,1,"[-1.0581234693527222, 1.1656113862991333]"
119,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c5193_img20170502_16301989.jpg,0,0,"[1.7839164733886719, -1.8678210973739624]"
120,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c5151_img20170410_13571875.jpg,1,1,"[-6.18593168258667, 6.075352191925049]"
121,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161119_10354804.jpg,1,1,"[-7.967903137207031, 7.647329807281494]"
122,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c964_img20170426_18025724.jpg,1,1,"[-9.659228324890137, 9.19969654083252]"
123,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/img20170502_13175210.jpg,0,0,"[3.58188796043396, -3.5906684398651123]"
124,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c7015_img20170427_11223339.jpg,1,1,"[-2.1709868907928467, 2.2219700813293457]"
125,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c6654_img20161121_11082393.jpg,1,1,"[-4.989437103271484, 5.03302001953125]"
126,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170425_15421847.jpg,1,1,"[-1.1058807373046875, 1.1575095653533936]"
127,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/img20170421_14065089.jpg,0,0,"[1.661900520324707, -1.7721703052520752]"
128,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161121_13292450.jpg,1,1,"[-0.08501029759645462, 0.08356430381536484]"
129,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170418_17551468.jpg,1,1,"[-2.8891754150390625, 2.6735475063323975]"
130,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170406_13475920.jpg,1,1,"[-5.234926700592041, 5.07600736618042]"
131,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c4769_img20170424_16344136.jpg,0,0,"[0.5684254765510559, -0.6086291670799255]"
132,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/img20170428_16202739.jpg,0,0,"[1.57160222530365, -1.6258217096328735]"
133,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170504_10314834.jpg,1,1,"[-5.739856243133545, 5.696628093719482]"
134,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c7287_img20170428_10511125.jpg,0,0,"[2.603320360183716, -2.739877462387085]"
135,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c2992_img20170502_16301989.jpg,0,0,"[1.7839164733886719, -1.8678210973739624]"
136,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c2076_img20170504_16432627.jpg,1,1,"[-4.921789646148682, 4.7862868309021]"
137,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170503_16562246.jpg,1,1,"[-5.1293840408325195, 5.0435099601745605]"
138,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170421_15382573.jpg,1,1,"[-4.360612392425537, 4.055294990539551]"
139,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c4322_img20170505_15212579.jpg,1,1,"[-1.9212563037872314, 1.9453232288360596]"
140,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c4433_img20170419_16495058.jpg,1,1,"[-2.0748655796051025, 2.318403720855713]"
141,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170425_15574375.jpg,1,1,"[-3.5768539905548096, 3.5865795612335205]"
142,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170421_16182420.jpg,1,1,"[-3.303974151611328, 3.2853710651397705]"
143,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170508_16531154.jpg,1,1,"[-1.3690401315689087, 1.5132133960723877]"
144,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170411_14420272.jpg,1,1,"[-4.494194984436035, 4.555428981781006]"
145,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c6564_img20170410_13571875.jpg,1,1,"[-6.18593168258667, 6.075352191925049]"
146,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c9642_img20170424_10361441.jpg,0,1,"[-1.0581234693527222, 1.1656113862991333]"
147,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c3569_img20170503_14195370.jpg,0,0,"[2.705615282058716, -3.0085017681121826]"
148,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c6111_img20170419_15150606.jpg,1,1,"[-8.363707542419434, 7.8487467765808105]"
149,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170407_11133753.jpg,1,1,"[-0.8847490549087524, 0.6439101099967957]"
150,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170505_11283544.jpg,1,1,"[-3.844904661178589, 3.785417318344116]"
151,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c4183_img20170425_11251599.jpg,0,1,"[-1.9872114658355713, 1.9925755262374878]"
152,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c4913_img20170413_13330056.jpg,0,0,"[3.37054443359375, -3.626349687576294]"
153,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c7743_img20170413_17374431.jpg,0,0,"[3.9628968238830566, -4.03705358505249]"
154,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c7354_img20170427_14354812.jpg,1,1,"[-7.654796600341797, 7.167485237121582]"
155,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170426_14474717.jpg,1,1,"[-2.3266611099243164, 2.379563570022583]"
156,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/c7081_img20170424_16364942.jpg,0,0,"[3.4229447841644287, -3.614628553390503]"
157,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/negative/img20170406_16411451.jpg,0,0,"[1.189498782157898, -1.5594521760940552]"
158,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c3953_img20170412_17563592.jpg,1,1,"[-6.4385199546813965, 5.7620062828063965]"
159,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170414_14333831.jpg,1,1,"[-5.191178321838379, 4.698432445526123]"
160,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170505_09513294.jpg,1,0,"[0.3830592632293701, -0.5136958956718445]"
161,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20161118_17591408.jpg,1,1,"[-3.626485586166382, 3.907989501953125]"
162,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c6570_img20170427_14354812.jpg,1,1,"[-7.654796600341797, 7.167485237121582]"
163,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170424_09451676.jpg,1,1,"[-6.365060329437256, 6.268251895904541]"
164,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c9123_img20170504_15101973.jpg,1,1,"[-7.763245582580566, 7.604745388031006]"
165,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c8423_img20170406_11144015.jpg,1,1,"[-3.0872695446014404, 3.0018465518951416]"
166,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c9976_img20170427_14354812.jpg,1,1,"[-7.654796600341797, 7.167485237121582]"
167,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/img20170419_14304558.jpg,1,1,"[-4.381289958953857, 4.168668746948242]"
168,/home/njuciairs/Hejia/xRaydata/zipXrayImages/twoClasses_val/positive/c4968_img20161118_13362458.jpg,1,1,"[-1.697378158569336, 1.841600775718689]"
